,Room,Day,Class No,Start Time,End Time,Weeks,lesson_type,size,module_code
7086,LT33,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,HS2904
7087,LT33,Monday,2,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,149,ST5211X
7088,LT33,Monday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,165,ST4250
7089,LT33,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,LSM4243
7090,LT33,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,90,CM3111
7091,LT33,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,160,PR2150
7092,LT33,Tuesday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,160,PR2152
7093,LT33,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,160,PR2153
7094,LT33,Tuesday,1,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,149,ST5211X
7095,LT33,Thursday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,SP2273
7096,LT33,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,240,LSM2107
7097,LT33,Thursday,1,1800,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,180,CM5224
7098,LT33,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,CM2112
7099,LT33,Thursday,1,1700,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,100,FST2102B
7100,LT33,Thursday,1,1600,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,FST2102B
7101,LT33,Saturday,1,0900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,CM5103
7102,MD3-04-01,Monday,1,1400,1600,"1, 3, 5, 7, 9, 11, 13",Tutorial,85,LSM3211
7103,MD3-04-01,Friday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,44,LSM3219
7104,MD3-04-01,Thursday,1,1400,1600,"1, 3, 5, 7, 9, 11, 13",Tutorial,44,LSM3219
7105,S1A-0217,Monday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,LSM4211
7106,S1A-0217,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,BL5201
7107,S1A-0217,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,BL5236
7108,S1A-0217,Monday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,50,CM5198
7109,S1A-0217,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,LSM4214
7110,S1A-0217,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,LSM4214
7111,S1A-0217,Tuesday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,BL5301
7112,S1A-0217,Tuesday,1,1200,1600,"2, 2, 4, 6, 8, 10, 10, 12, 12",Tutorial,60,ENV1101
7113,S1A-0217,Thursday,2,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,LSM4214
7114,S1A-0217,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,LSM4214
7115,S1A-0217,Thursday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,ENV1101
7116,S1A-0217,Thursday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,80,PHS3101
7117,S1A-0217,Thursday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,80,PHS2103
7118,S1A-0217,Thursday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,95,ST4233
7119,S1A-0217,Wednesday,2,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,13,SP3176
7120,S1A-0217,Wednesday,1,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,BL5313
7121,S1A-0217,Wednesday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,PR5221
7122,S1A-0217,Wednesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,80,PHS2101
7123,S1A-0217,Friday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,BL5301
7124,S1A-0217,Friday,1,1400,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,ENV3206
7125,S1A-0217,Friday,1,1400,1800,1,Tutorial,50,ENV3206
7126,S1A-0217,Friday,3,1100,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ENV2302
7127,S1A-0217,Friday,2,0800,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ENV2302
7128,S16-0436,Thursday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,LSM4211
7129,S16-0436,Thursday,3,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,13,SP3176
7130,S16-0436,Thursday,2,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,27,CM2122
7131,S16-0436,Thursday,1,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,MA3201
7132,S16-0436,Thursday,5,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,37,QF2104
7133,S16-0436,Tuesday,3,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,SP2274
7134,S16-0436,Tuesday,1,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,LSM3258
7135,S16-0436,Tuesday,1,1200,1400,1,Tutorial,50,LSM3258
7136,S16-0436,Tuesday,3,1600,1700,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,35,MA2311
7137,S16-0436,Tuesday,4,1700,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,35,MA2311
7138,S16-0436,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,PC3235
7139,S16-0436,Tuesday,4,1800,1900,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,HSI2007
7140,S16-0436,Monday,2,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,SP3275
7141,S16-0436,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,SP3275
7142,S16-0436,Monday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,CM4225
7143,S16-0436,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,PC3231
7144,S16-0436,Wednesday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,CM4225
7145,S16-0436,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,PC3231
7146,S16-0436,Friday,3,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,36,MA2108
7147,S16-0436,Friday,2,0900,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,42,MA3236
7148,S16-0436,Friday,24,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,MA1522
7149,S16-0436,Friday,25,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,35,MA1522
7150,S16-0436,Friday,26,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,35,MA1522
7151,S16-0436,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,PC3235
7152,S16-0436,Friday,1,1600,1900,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,42,ST6103
7153,LT28-01-01,Friday,1,1400,1800,"1, 3, 5, 7, 9, 11, 13",Laboratory,70,LSM3212
7154,LT28-01-01,Friday,2,1400,1800,"2, 4, 6, 8, 10, 12",Laboratory,70,LSM3212
7155,S13-M-08,Thursday,1,1600,1800,9,Laboratory,70,LSM4213
7156,S13-M-08,Thursday,3,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,COS1000
7157,S13-M-08,Friday,2,1800,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,95,BL5631
7158,S13-M-08,Friday,4,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,COS1000
7159,S13-M-08,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,50,ZB2101
7160,S13-M-08,Wednesday,3,1300,1400,"3, 5, 7, 9, 11",Tutorial,50,HSI2013
7161,S13-M-08,Wednesday,6,1300,1400,"4, 6, 8, 10, 12",Tutorial,38,HSI2013
7162,S13-M-08,Wednesday,2,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,COS1000
7163,S13-M-08,Tuesday,5,1400,1500,"4, 6, 8, 10, 12",Tutorial,38,HSI2013
7164,S13-M-08,Tuesday,1,1300,1400,"3, 5, 7, 9, 11",Tutorial,50,HSI2013
7165,S13-M-08,Tuesday,2,1400,1500,"3, 5, 7, 9, 11",Tutorial,50,HSI2013
7166,S13-M-08,Tuesday,4,1300,1400,"4, 6, 8, 10, 12",Tutorial,50,HSI2013
7167,S13-M-08,Tuesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,COS1000
7168,S14-0620,Monday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,LSM4232
7169,S14-0620,Monday,1,0800,1000,1,Tutorial,40,LSM4232
7170,S14-0620,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,CM3252
7171,S14-0620,Monday,1,1600,1700,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,CM3111
7172,S14-0620,Monday,1,1700,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,CM3141
7173,S14-0620,Monday,2,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,DSE4212/​QF4212
7174,S14-0620,Monday,1,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,DSE4212/​QF4212
7175,S14-0620,Monday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,54,PC5203
7176,S14-0620,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,PC3232
7177,S14-0620,Wednesday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,LSM4232
7178,S14-0620,Wednesday,4,1000,1100,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CM1102
7179,S14-0620,Wednesday,2,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,27,CM2112
7180,S14-0620,Wednesday,4,1400,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,HS2904
7181,S14-0620,Wednesday,3,1300,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,28,HS2904
7182,S14-0620,Wednesday,1,2000,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,FST3202
7183,S14-0620,Wednesday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,FST3202
7184,S14-0620,Thursday,4,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,13,SP3275
7185,S14-0620,Thursday,8,1400,1500,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,46,CM1102
7186,S14-0620,Thursday,3,1500,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,CM2133
7187,S14-0620,Thursday,33,1000,1200,"4, 6, 10, 12",Tutorial,28,HS1501
7188,S14-0620,Thursday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,54,PC5203
7189,S14-0620,Friday,1,0800,1200,"2, 4, 6, 8, 10, 12",Tutorial,50,ENV3101
7190,S14-0620,Friday,1,0800,1200,2,Laboratory,50,ENV3101
7191,S14-0620,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,CM3252
7192,S14-0620,Tuesday,9,1000,1200,"4, 6, 10, 12",Tutorial,28,HS1501
7193,S14-0620,Tuesday,25,1000,1200,"3, 5, 9, 11",Tutorial,28,HS1501
7194,S14-0620,Tuesday,26,1200,1400,"3, 5, 9, 11",Tutorial,28,HS1501
7195,S14-0620,Tuesday,14,1200,1400,"4, 6, 10, 12",Tutorial,28,HS1501
7196,S14-0620,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,FST4202
7197,S14-0620,Tuesday,1,1600,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,FST4202
7198,S14-0620,Tuesday,2,1800,1900,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,HSI2007
7199,CELS-04-01,Thursday,1,1400,1800,"2, 4, 6, 8, 10, 12",Laboratory,70,LSM3215
7200,LT34,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,70,LSM3215
7201,LT34,Monday,1,1200,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,180,CM5241
7202,LT34,Monday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,170,MA3238/​ST3236
7203,LT34,Monday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Lecture,80,PHS3191
7204,LT34,Monday,1,1800,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,75,DSA4262
7205,LT34,Friday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,LSM4227
7206,LT34,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,ZB2201
7207,LT34,Friday,1,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,QF5210
7208,LT34,Friday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,170,MA3238/​ST3236
7209,LT34,Friday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,MA4270
7210,LT34,Wednesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,ZB2201
7211,LT34,Wednesday,1,1800,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,CM5104
7212,LT34,Wednesday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,CM2143
7213,LT34,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,MA4270
7214,LT34,Thursday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,CM2122
7215,LT34,Thursday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,CM2133
7216,LT34,Thursday,1,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,QF5209
7217,LT34,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,MA3209
7218,LT34,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,DSE4212/​QF4212
7219,LT34,Tuesday,1,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,QF5205
7220,LT34,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,MA3209
7221,LT34,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,DSE4212/​QF4212
7222,LT34,Tuesday,1,1700,1900,"1, 2, 3, 4, 5, 7",Lecture,150,ST5188
7223,LT34,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,DSE1101
7224,MD9-01-02,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,MIH1101
7225,MD9-01-02,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,50,MIH1101
7226,LT37-03-07A,Tuesday,1,1700,1800,"1, 2, 5, 9, 10, 13",Lecture,277,NUR2113
7227,LT37-03-07A,Tuesday,1,1800,1900,"1, 2, 5",Lecture,277,NUR2204C
7228,LT37-03-07A,Tuesday,1,1700,1900,"7, 12",Lecture,277,NUR2204C
7229,LT37-03-07A,Tuesday,1,1700,1800,"3, 4, 6",Lecture,277,NUR2204C
7230,LT37-03-07A,Wednesday,1,1700,1900,"3, 10",Lecture,382,NUR3114
7231,LT37-03-07A,Wednesday,1,1800,1900,"7, 12",Lecture,382,NUR3114
7232,LT37-03-07A,Wednesday,1,1700,1800,"1, 5",Lecture,382,NUR3114
7233,LT37-03-07A,Wednesday,1,1700,1800,"4, 7",Lecture,385,NUR3119
7234,LT37-03-07A,Wednesday,1,1700,1900,"8, 13",Lecture,385,NUR3119
7235,LT37-03-07A,Wednesday,1,1700,1800,"6, 12",Lecture,407,NUR3117A
7236,LT37-03-07A,Friday,21,1200,1400,"1, 2, 5, 6, 9, 10",Tutorial,10,NUR2204C
7237,LT37-03-07A,Friday,22,1200,1400,"1, 2, 5, 6, 9, 10",Tutorial,10,NUR2204C
7238,LT37-03-07A,Friday,24,1200,1400,"1, 2, 5, 6, 9, 10",Tutorial,10,NUR2204C
7239,LT37-03-07A,Friday,23,1200,1400,"1, 2, 5, 6, 9, 10",Tutorial,10,NUR2204C
7240,LT37-03-07A,Friday,1,1800,1900,"1, 2, 5, 6",Lecture,250,NUR1123
7241,LT37-03-07A,Friday,1,1700,1900,"3, 4, 7",Lecture,250,NUR1123
7242,LT37-03-07A,Friday,1,1700,1800,"2, 5",Lecture,250,NUR1114A
7243,LT37-03-07A,Friday,1,1800,1900,"8, 9, 12",Lecture,250,NUR1114A
7244,LT37-03-07A,Friday,1,1700,1800,"1, 6",Lecture,250,NUR1113A
7245,LT37-03-07A,Thursday,1,1400,1600,"1, 2, 4, 5, 6",Lecture,223,NUR4101B
7246,LT37-03-07A,Thursday,1,1400,1500,3,Lecture,223,NUR4101B
7247,LT37-03-07A,Thursday,1,0800,1000,"1, 12",Lecture,190,NUR4104B
7248,LT37-03-07A,Thursday,1,1000,1200,7,Lecture,190,NUR4104B
7249,LT37-03-07A,Thursday,1,0900,1030,"start, end",Lecture,385,NUR3119
7250,LT37-03-07A,Thursday,1,1030,1200,"start, end",Lecture,407,NUR3117A
7251,MD3-03-01G,Monday,19,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12",Tutorial,12,NUR2113
7252,MD3-03-01G,Monday,20,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12",Tutorial,12,NUR2113
7253,MD3-03-01G,Monday,12,1400,1600,"2, 4, 5, 8, 9, 12",Tutorial,20,NUR1123
7254,MD3-03-01G,Monday,6,1600,1800,"2, 4, 5, 8, 9, 12",Tutorial,20,NUR1123
7255,MD3-03-01G,Monday,14,1000,1200,"2, 4, 6, 8, 9, 12, 13",Tutorial,18,NUR1114A
7256,MD3-03-01G,Monday,8,0800,1000,"2, 4, 6, 8, 9, 12, 13",Tutorial,18,NUR1114A
7257,MD3-03-01G,Wednesday,15,1400,1600,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7258,MD3-03-01G,Wednesday,16,1400,1600,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7259,MD3-03-01G,Wednesday,12,1000,1200,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7260,MD3-03-01G,Wednesday,11,1000,1200,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7261,MD3-03-01G,Tuesday,8,1400,1600,"2, 4, 5, 8, 9, 12",Tutorial,20,NUR1123
7262,MD3-03-01G,Tuesday,2,1200,1400,"2, 4, 5, 8, 9, 12",Tutorial,20,NUR1123
7263,MD3-03-01G,Tuesday,4,0800,1000,"2, 4, 5, 8, 9, 12",Tutorial,20,NUR1123
7264,MD3-03-01G,Thursday,6,0800,1000,"2, 4, 6, 8, 9, 12, 13",Tutorial,18,NUR1114A
7265,MD3-03-01G,Thursday,12,1600,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12",Tutorial,16,NUR1113A
7266,MD3-03-01G,Thursday,14,1000,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12",Tutorial,16,NUR1113A
7267,MD3-03-01G,Friday,2,1000,1200,"2, 4, 6, 8, 9, 12, 13",Tutorial,18,NUR1114A
7268,MD3-03-01G,Friday,10,0800,1000,"2, 4, 6, 8, 9, 12, 13",Tutorial,18,NUR1114A
7269,MD3-03-01G,Friday,8,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12",Tutorial,18,NUR1113A
7270,MD3-03-01G,Friday,10,1400,1600,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12",Tutorial,16,NUR1113A
7271,MD1-03-01BCD,Monday,12,1400,1600,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12",Tutorial,12,NUR2113
7272,MD1-03-01BCD,Monday,9,1400,1600,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12",Tutorial,12,NUR2113
7273,MD1-03-01BCD,Monday,11,1400,1600,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12",Tutorial,12,NUR2113
7274,MD1-03-01BCD,Monday,10,1400,1600,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12",Tutorial,12,NUR2113
7275,MD1-03-01BCD,Monday,4,1400,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13",Tutorial,56,NUR4101B
7276,MD1-03-01BCD,Monday,2,0800,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13",Tutorial,56,NUR4101B
7277,MD1-03-01BCD,Monday,1,0800,1000,"2, 3, 5, 6, 7, 8, 12",Tutorial,46,NUR4103B
7278,MD1-03-01BCD,Monday,4,1000,1200,"2, 3, 5, 6, 7, 8, 12",Tutorial,45,NUR4103B
7279,MD1-03-01BCD,Monday,2,1400,1600,"2, 3, 5, 6, 7, 8, 12",Tutorial,46,NUR4103B
7280,MD1-03-01BCD,Monday,3,1600,1800,"2, 3, 5, 6, 7, 8, 12",Tutorial,46,NUR4103B
7281,MD1-03-01BCD,Tuesday,3,1000,1200,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7282,MD1-03-01BCD,Tuesday,6,1400,1600,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7283,MD1-03-01BCD,Tuesday,1,1000,1200,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7284,MD1-03-01BCD,Tuesday,5,1400,1600,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7285,MD1-03-01BCD,Tuesday,7,1400,1600,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7286,MD1-03-01BCD,Tuesday,4,1000,1200,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7287,MD1-03-01BCD,Tuesday,2,1000,1200,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7288,MD1-03-01BCD,Tuesday,8,1400,1600,"1, 2, 5, 6, 9, 10",Tutorial,12,NUR2204C
7289,MD1-03-01BCD,Tuesday,3,1400,1800,"2, 3, 7, 8, 9, 10, 12, 13",Tutorial,56,NUR4101B
7290,MD1-03-01BCD,Tuesday,1,0800,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13",Tutorial,56,NUR4101B
7291,MD1-03-01BCD,Tuesday,3,1600,1800,6,Tutorial,56,NUR4101B
7292,MD1-03-01BCD,Tuesday,4,1600,1800,"2, 3, 8",Tutorial,45,NUR4103B
7293,MD1-03-01BCD,Tuesday,3,1000,1200,"2, 3, 8",Tutorial,46,NUR4103B
7294,MD1-03-01BCD,Tuesday,1,1400,1600,"2, 3, 8",Tutorial,46,NUR4103B
7295,MD1-03-01BCD,Tuesday,2,0800,1000,"2, 3, 8",Tutorial,46,NUR4103B
7296,MD1-03-01BCD,Wednesday,13,1600,1800,"2, 4, 5, 8, 9, 12",Tutorial,20,NUR1123
7297,MD1-03-01BCD,Wednesday,14,1600,1800,"2, 4, 5, 8, 9, 12",Tutorial,20,NUR1123
7298,MD1-03-01BCD,Wednesday,10,1400,1600,"2, 4, 5, 8, 9, 12",Tutorial,20,NUR1123
7299,MD1-03-01BCD,Wednesday,9,1400,1600,"2, 4, 5, 8, 9, 12",Tutorial,20,NUR1123
7300,MD1-03-01BCD,Wednesday,3,1600,1800,"2, 4, 6, 8, 9, 12, 13",Tutorial,18,NUR1114A
