Room,Day,Class No,Start Time,End Time,Weeks,lesson_type,size,module_code,module_entities,relationships
YSTCM-SR1,Friday,2,1230,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,20,MUH1101,"[('MUH1101', 'MODULE')]",[]
YSTCM-SR1,Friday,1,900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,35,MUA3163,"[('MUA3163', 'MODULE')]",[]
YSTCM-SR1,Monday,2,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,25,MUH2201,"[('MUH2201', 'MODULE')]",[]
YSTCM-SR1,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,25,MUH2201,"[('MUH2201', 'MODULE')]",[]
YSTCM-ER6,Friday,1,1100,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA2157,"[('MUA2157', 'MODULE')]",[]
S16-0431,Wednesday,1,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,13,SP3176,"[('SP3176', 'MODULE')]",[]
S16-0431,Wednesday,6,1400,1500,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CM1102,"[('CM1102', 'MODULE')]",[]
S16-0431,Wednesday,5,1300,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CM1102,"[('CM1102', 'MODULE')]",[]
S16-0431,Wednesday,1,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,27,CM2122,"[('CM2122', 'MODULE')]",[]
S16-0431,Friday,3,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,CM3141,"[('CM3141', 'MODULE')]",[]
S16-0431,Friday,35,1000,1200,"4, 6, 10, 12",Tutorial,28,HS1501,"[('HS1501', 'MODULE')]",[]
S16-0431,Friday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,42,PC2267,"[('PC2267', 'MODULE')]",[]
S16-0431,Monday,1,1200,1300,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CM1102,"[('CM1102', 'MODULE')]",[]
S16-0431,Monday,3,1700,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CM1102,"[('CM1102', 'MODULE')]",[]
S16-0431,Monday,2,1300,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CM1102,"[('CM1102', 'MODULE')]",[]
S16-0431,Monday,4,1400,1700,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR3151,"[('PR3151', 'MODULE')]",[]
S16-0431,Monday,2,900,1200,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR3151,"[('PR3151', 'MODULE')]",[]
S16-0431,Monday,2,900,1200,"2, 4, 6, 8, 10, 12",Tutorial,40,PR3152,"[('PR3152', 'MODULE')]",[]
S16-0431,Monday,4,1400,1700,"2, 4, 6, 8, 10, 12",Tutorial,40,PR3152,"[('PR3152', 'MODULE')]",[]
S16-0431,Tuesday,4,1400,1700,"2, 4, 6, 8, 10, 12",Tutorial,40,PR1152,"[('PR1152', 'MODULE')]",[]
S16-0431,Tuesday,2,900,1200,"2, 4, 6, 8, 10, 12",Tutorial,40,PR1152,"[('PR1152', 'MODULE')]",[]
S16-0431,Tuesday,2,900,1200,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR1154,"[('PR1154', 'MODULE')]",[]
S16-0431,Tuesday,4,1400,1700,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR1154,"[('PR1154', 'MODULE')]",[]
S16-0431,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,42,PC2267,"[('PC2267', 'MODULE')]",[]
S16-0431,Tuesday,5,1800,1900,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,HSI2007,"[('HSI2007', 'MODULE')]",[]
S16-0431,Thursday,4,1400,1700,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR2152,"[('PR2152', 'MODULE')]",[]
S16-0431,Thursday,2,900,1200,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR2152,"[('PR2152', 'MODULE')]",[]
S16-0431,Thursday,4,1400,1700,"2, 4, 6, 8, 10, 12",Tutorial,40,PR2153,"[('PR2153', 'MODULE')]",[]
S16-0431,Thursday,2,900,1200,"2, 4, 6, 8, 10, 12",Tutorial,40,PR2153,"[('PR2153', 'MODULE')]",[]
S16-0431,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,PC3412,"[('PC3412', 'MODULE')]",[]
S16-03-0506,Saturday,1,1300,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,FDP2011,"[('FDP2011', 'MODULE')]",[]
S16-03-0506,Saturday,1,1500,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,FDP2011,"[('FDP2011', 'MODULE')]",[]
S16-03-0506,Saturday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,FDP2021,"[('FDP2021', 'MODULE')]",[]
S16-03-0506,Saturday,1,800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,FDP2021,"[('FDP2021', 'MODULE')]",[]
S16-03-0506,Friday,C11,1200,1500,"3, 7, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Friday,E10,900,1200,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Friday,E12,1500,1800,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Friday,E11,1200,1500,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Friday,C12,1500,1800,"3, 7, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Friday,C10,900,1200,"3, 7, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Tuesday,E4,1200,1500,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Tuesday,C5,1500,1800,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Tuesday,C4,1200,1500,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Tuesday,C3,900,1200,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Tuesday,E3,900,1200,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Tuesday,E5,1500,1800,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Monday,E2,1200,1500,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Monday,C1,900,1200,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Monday,C2,1200,1500,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Monday,E1,900,1200,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Wednesday,E6,900,1200,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Wednesday,E7,1200,1500,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Wednesday,C6,900,1200,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Wednesday,C7,1200,1500,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Wednesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,36,FSC5101,"[('FSC5101', 'MODULE')]",[]
S16-03-0506,Thursday,E8,900,1200,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Thursday,C9,1200,1500,"3, 7, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Thursday,C8,900,1200,"3, 7, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-03-0506,Thursday,E9,1200,1500,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
SPSWETLAB,Thursday,2,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,40,SP2274,"[('SP2274', 'MODULE')]",[]
SPSWETLAB,Thursday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,40,SP2274,"[('SP2274', 'MODULE')]",[]
SPSWETLAB,Wednesday,3,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,40,SP2274,"[('SP2274', 'MODULE')]",[]
S16-0208,Friday,D10,900,1200,"3, 7, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Friday,F12,1500,1800,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Friday,F11,1200,1500,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Friday,F10,900,1200,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Friday,D11,1200,1500,"3, 7, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Friday,D12,1500,1800,"3, 7, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Tuesday,F5,1500,1800,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Tuesday,D3,900,1200,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Tuesday,F4,1200,1500,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Tuesday,F3,900,1200,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Tuesday,D4,1200,1500,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Tuesday,D5,1500,1800,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Monday,F1,900,1200,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Monday,D1,900,1200,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Monday,D2,1200,1500,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Monday,F2,1200,1500,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Thursday,F8,900,1200,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Thursday,D9,1200,1500,"3, 7, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Thursday,D8,900,1200,"3, 7, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Thursday,F9,1200,1500,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Wednesday,F7,1200,1500,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Wednesday,D6,900,1200,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Wednesday,F6,900,1200,"4, 8, 12",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0208,Wednesday,D7,1200,1500,"3, 7, 11",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,D4,1200,1500,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,F4,1200,1500,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,C3,900,1200,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,F3,900,1200,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,C5,1500,1800,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,F5,1500,1800,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,E4,1200,1500,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,D3,900,1200,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,E5,1500,1800,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,C4,1200,1500,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,D5,1500,1800,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Tuesday,E3,900,1200,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Wednesday,C6,900,1200,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Wednesday,E7,1200,1500,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Wednesday,D7,1200,1500,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Wednesday,F6,900,1200,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Wednesday,C7,1200,1500,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Wednesday,F7,1200,1500,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Wednesday,D6,900,1200,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Wednesday,E6,900,1200,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,F10,900,1200,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,C11,1200,1500,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,E12,1500,1800,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,D11,1200,1500,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,C10,900,1200,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,C12,1500,1800,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,F12,1500,1800,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,F11,1200,1500,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,E11,1200,1500,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,D10,900,1200,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,E10,900,1200,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Friday,D12,1500,1800,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Monday,E2,1200,1500,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Monday,E1,900,1200,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Monday,F1,900,1200,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Monday,D2,1200,1500,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Monday,C2,1200,1500,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Monday,F2,1200,1500,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Monday,D1,900,1200,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Monday,C1,900,1200,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Thursday,C9,1200,1500,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Thursday,F8,900,1200,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Thursday,E9,1200,1500,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Thursday,D9,1200,1500,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Thursday,F9,1200,1500,"3, 7",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Thursday,E8,900,1200,"6, 10",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Thursday,C8,900,1200,"5, 9",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S12-0402,Thursday,D8,900,1200,"4, 8",Workshop,25,HSI1000,"[('HSI1000', 'MODULE')]",[]
S16-0518,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,SP2273,"[('SP2273', 'MODULE')]",[]
S2-0414,Wednesday,1,1000,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,33,BL5198,"[('BL5198', 'MODULE')]",[]
S2-0414,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,BL5214,"[('BL5214', 'MODULE')]",[]
S2-0414,Tuesday,1,1800,2200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,FSC5203,"[('FSC5203', 'MODULE')]",[]
S2-0414,Tuesday,1,1600,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,LSM4251,"[('LSM4251', 'MODULE')]",[]
S2-0414,Tuesday,1,1600,1800,1,Tutorial,30,LSM4251,"[('LSM4251', 'MODULE')]",[]
S2-0414,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LSM4256,"[('LSM4256', 'MODULE')]",[]
S2-0414,Monday,1,1600,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,BL5230,"[('BL5230', 'MODULE')]",[]
S2-0414,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,BL5324,"[('BL5324', 'MODULE')]",[]
S2-0414,Monday,1,800,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,LSM4267,"[('LSM4267', 'MODULE')]",[]
S2-0414,Monday,1,1400,1600,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,39,LSM4218,"[('LSM4218', 'MODULE')]",[]
S2-0414,Monday,1,1400,1600,1,Tutorial,39,LSM4218,"[('LSM4218', 'MODULE')]",[]
S2-0414,Friday,1,1800,2200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,36,FSC5201,"[('FSC5201', 'MODULE')]",[]
S2-0414,Friday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,ZB4171,"[('ZB4171', 'MODULE')]",[]
S2-0414,Friday,1,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,SP3203,"[('SP3203', 'MODULE')]",[]
S2-0414,Friday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LSM4256,"[('LSM4256', 'MODULE')]",[]
S2-0414,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,LSM3233,"[('LSM3233', 'MODULE')]",[]
S2-0414,Thursday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,LSM4251,"[('LSM4251', 'MODULE')]",[]
S2-0414,Thursday,1,800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,ENV3101,"[('ENV3101', 'MODULE')]",[]
S2-0414,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,39,LSM4218,"[('LSM4218', 'MODULE')]",[]
S2-0415,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,BL5201,"[('BL5201', 'MODULE')]",[]
S2-0415,Thursday,1,800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,BL5217,"[('BL5217', 'MODULE')]",[]
S2-0415,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,BL5236,"[('BL5236', 'MODULE')]",[]
S2-0415,Thursday,1,1800,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,FSC5206,"[('FSC5206', 'MODULE')]",[]
S2-0415,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,16,LSM3201,"[('LSM3201', 'MODULE')]",[]
S2-0415,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,BL5214,"[('BL5214', 'MODULE')]",[]
S2-0415,Friday,1,800,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,BL5239,"[('BL5239', 'MODULE')]",[]
S2-0415,Friday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,48,LSM3234,"[('LSM3234', 'MODULE')]",[]
S2-0415,Friday,1,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,LSM3236,"[('LSM3236', 'MODULE')]",[]
S2-0415,Friday,1,1200,1400,1,Tutorial,40,LSM3236,"[('LSM3236', 'MODULE')]",[]
S2-0415,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,BL5217,"[('BL5217', 'MODULE')]",[]
S2-0415,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,16,LSM3201,"[('LSM3201', 'MODULE')]",[]
S2-0415,Tuesday,1,1600,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,LSM4255,"[('LSM4255', 'MODULE')]",[]
S2-0415,Tuesday,1,1600,1800,1,Laboratory,40,LSM4255,"[('LSM4255', 'MODULE')]",[]
S2-0415,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,LSM3236,"[('LSM3236', 'MODULE')]",[]
S2-0415,Wednesday,1,1800,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,BL5311,"[('BL5311', 'MODULE')]",[]
S2-0415,Wednesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,LSM4242,"[('LSM4242', 'MODULE')]",[]
S2-0415,Wednesday,1,800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,LSM3266,"[('LSM3266', 'MODULE')]",[]
S2-0415,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,48,LSM3234,"[('LSM3234', 'MODULE')]",[]
S2-0415,Monday,1,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,LSM4242,"[('LSM4242', 'MODULE')]",[]
S2-0415,Monday,1,1200,1400,1,Tutorial,50,LSM4242,"[('LSM4242', 'MODULE')]",[]
S2-0415,Monday,1,1400,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,LSM4262,"[('LSM4262', 'MODULE')]",[]
S2-0415,Monday,1,1400,1800,1,Tutorial,50,LSM4262,"[('LSM4262', 'MODULE')]",[]
S2-0415,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,LSM3227,"[('LSM3227', 'MODULE')]",[]
S16-0430,Friday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,BL5215,"[('BL5215', 'MODULE')]",[]
S16-0430,Friday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,LSM3265,"[('LSM3265', 'MODULE')]",[]
S16-0430,Friday,3,900,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,27,CM2112,"[('CM2112', 'MODULE')]",[]
S16-0430,Friday,3,800,900,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,26,CM2122,"[('CM2122', 'MODULE')]",[]
S16-0430,Friday,7,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,MA2104,"[('MA2104', 'MODULE')]",[]
S16-0430,Friday,8,1500,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,MA2104,"[('MA2104', 'MODULE')]",[]
S16-0430,Friday,1,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,QF4104,"[('QF4104', 'MODULE')]",[]
S16-0430,Wednesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,BL5215,"[('BL5215', 'MODULE')]",[]
S16-0430,Wednesday,1,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,MA2214,"[('MA2214', 'MODULE')]",[]
S16-0430,Wednesday,2,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,MA2214,"[('MA2214', 'MODULE')]",[]
S16-0430,Wednesday,3,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,36,MA2104,"[('MA2104', 'MODULE')]",[]
S16-0430,Wednesday,4,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,35,MA2104,"[('MA2104', 'MODULE')]",[]
