module_entities,properties
{'NSW2001I'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'NST2054'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2000}"
{'NSW2001G'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'NSW2001H'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'NSW2001I'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'NSW2001J'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'NSW2001J'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'NGN2001B'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'NGN2001B'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'NGN2001F'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'NGN2001C'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'NGN2001F'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'NGN2001H'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'NGN2001I'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'NGN2001J'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'NGN2001C'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2000}"
{'NGN2001H'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'NGN2001I'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'NGN2001J'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'NGN2001K'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'NGN2001K'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'NSW2001F'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'NGT2001H'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'NGT2001I'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'NSS2001B'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'NPS2001A'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'NGT2001D'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'NGT2001C'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'NSS2001B'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'NPS2001A'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'NGT2001D'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'NGT2001C'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'NGT2001H'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'NGT2001I'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'NSS2001D'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'NSS2001C'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'NGT2001A'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'NSS2001D'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'NSS2001C'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'NGT2001E'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'NGT2001A'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'NGT2001G'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2000}"
{'NGT2001F'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'NGT2001E'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'NSS2001J'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'NSS2001J'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'NHT2204'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1700}"
{'NSS2001H'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'NSS2001G'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'NSS2001F'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'NSS2001E'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'NHS2082'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2000}"
{'NSS2001H'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'NSS2001G'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'NGT2001K'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'NGT2001J'},"{'Day': 'Friday', 'Start Time': 800, 'End Time': 1000}"
{'NSS2001F'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'NSS2001E'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'NHS2082'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'NGT2001G'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2000}"
{'NGT2001F'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'NGT2001K'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'NGT2001J'},"{'Day': 'Wednesday', 'Start Time': 800, 'End Time': 1000}"
{'ES5000'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'ES5000'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'ES5000'},"{'Day': 'Thursday', 'Start Time': 1300, 'End Time': 1600}"
{'ES5000'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'ES5000'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1700}"
{'ES5001A'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'ES5001A'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'ES5001A'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'ES5001A'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'ES5001A'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES5001A'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'ES5001A'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'ES5001A'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'ES5001A'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES5001A'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'ES5001A'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'ES5001A'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'ES5001A'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'ES5001A'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES5001A'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'ES5001A'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'ES5001A'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'IS2101'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'IS2101'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'ES2002'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES2002'},"{'Day': 'Tuesday', 'Start Time': 830, 'End Time': 1130}"
{'ES2002'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'ES2002'},"{'Day': 'Wednesday', 'Start Time': 830, 'End Time': 1130}"
{'ES2002'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES2002'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'ES2002'},"{'Day': 'Friday', 'Start Time': 830, 'End Time': 1130}"
{'ES2002'},"{'Day': 'Thursday', 'Start Time': 830, 'End Time': 1130}"
{'ES2002'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'ES2002'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'ES2002'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'ES2002'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'ES2002'},"{'Day': 'Monday', 'Start Time': 830, 'End Time': 1130}"
{'ES2002'},"{'Day': 'Thursday', 'Start Time': 830, 'End Time': 1130}"
{'ES2002'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'ES2002'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'ES2002'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'ES2002'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'ES2002'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES2002'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'ES2002'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES2002'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'ES2002'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'SP1541'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541X'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'SP1541'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'SP1541'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'SP1541'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'SP1541'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'SP1541'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541X'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'SP1541'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'SP1541'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'SP1541'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'SP1541'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'SP1541'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'SP1541'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'SP1541'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'SP1541'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'SP1541'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'SP1541'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'SP1541'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'SP1541'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'SP1541'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'UTW1001J'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'UTW1001I'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'UTW1001I'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'UTW1001K'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'UTW1001K'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'UTW1001A'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'UTW1001K'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'UTW1001K'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'UTW1001T'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'UTW1001T'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'UTW1001Q'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'UTW1001Q'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'UTW1001T'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'UTW1001T'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'UTW1001P'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'UTW1001A'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'UTW1001P'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'UTW1001P'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'UTW1001A'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'UTW1001I'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'GEN2006'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'GEN2006'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'SA4106'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5005'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'SA4106'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1700}"
{'SA4106/\u200bSWE5002'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1700}"
{'SA4106'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5005'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1700}"
{'SA4106'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'SA4106'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5002G'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5004'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5005'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5004'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5005'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5004'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5005'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5004'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5005'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5004'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5004'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5001'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5004'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5004'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5001'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5001'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5004G'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5004'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5005'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5003'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5005'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5003'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5003'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5005G'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5008G'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5005'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5003/\u200bSWE5005'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5005'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5003/\u200bSWE5005/\u200bSWE5005G'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'ISY5005'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5003/\u200bSWE5005'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5003'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5003'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5003'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1700}"
{'EBA5003'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002/\u200bSWE5002G'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5002'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1700}"
{'SWE5005'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1700}"
{'FE5101'},"{'Day': 'Friday', 'Start Time': 1900, 'End Time': 2200}"
{'FE5105'},"{'Day': 'Saturday', 'Start Time': 930, 'End Time': 1230}"
{'FE5108'},"{'Day': 'Saturday', 'Start Time': 930, 'End Time': 1230}"
{'FE5222'},"{'Day': 'Saturday', 'Start Time': 930, 'End Time': 1230}"
{'FE5105'},"{'Day': 'Wednesday', 'Start Time': 1900, 'End Time': 2200}"
{'FE5108'},"{'Day': 'Thursday', 'Start Time': 1900, 'End Time': 2200}"
{'FE5112'},"{'Day': 'Monday', 'Start Time': 1900, 'End Time': 2200}"
{'FE5223'},"{'Day': 'Tuesday', 'Start Time': 1900, 'End Time': 2200}"
{'GEA1000'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'GEA1000'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'GEA1000'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'GEA1000'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'GEA1000'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'GEA1000'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'GEA1000'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'GEA1000'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'GEA1000'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'GEA1000'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'GEA1000'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'GEA1000'},"{'Day': 'Wednesday', 'Start Time': 1500, 'End Time': 1800}"
{'GEA1000'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'GEA1000'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'GEA1000'},"{'Day': 'Wednesday', 'Start Time': 1500, 'End Time': 1800}"
{'GEA1000'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'GEA1000'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'GEA1000'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'GEA1000'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'GEA1000'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'GEA1000'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'GEA1000'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'GEA1000'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'GEA1000'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
